"","feature","id.x","structurePerIdRank","formulaRank.x","ConfidenceScoreExact","ConfidenceScoreApproximate","CSI:FingerIDScore","ZodiacScore","SiriusScoreNormalized","SiriusScore","molecularFormula.x","adduct.x","precursorFormula.x","InChIkey2D","InChI","name","smiles","xlogp","pubchemids","links","dbflags","ionMass.x","retentionTimeInSeconds.x","retentionTimeInMinutes.x","formulaId.x","alignedFeatureId.x","overallFeatureQuality.x","formulaRank.y","molecularFormula.y","adduct.y","precursorFormula.y","NPC#pathway","NPC#pathway Probability","NPC#superclass","NPC#superclass Probability","NPC#class","NPC#class Probability","ClassyFire#superclass","ClassyFire#superclass probability","ClassyFire#class","ClassyFire#class Probability","ClassyFire#subclass","ClassyFire#subclass Probability","ClassyFire#level 5","ClassyFire#level 5 Probability","ClassyFire#most specific class","ClassyFire#most specific class Probability","ClassyFire#all classifications","ionMass.y","retentionTimeInSeconds.y","retentionTimeInMinutes.y","formulaId.y","alignedFeatureId.y","overallFeatureQuality.y","id.y","con_1","con_2","con_3","con_4","con_5","con_6","con_7","con_8","sl1_1","sl1_7","sl1_8","sl1_9","sl1_10","sl1_11","sl1_12","sl1_13","sl2_1","sl2_2","sl2_3","sl2_4","sl2_5","sl2_7","sl2_8","sl2_9","sl3_1","sl3_2","sl3_3","sl3_4","sl3_5","sl3_6","sl3_7","mp1_1","mp1_2","mp1_3","mp1_4","mp1_5","mp1_6","mp1_7","mp1_8","mp2_1","mp2_2","mp2_3","mp2_4","mp2_5","mp2_6","mp2_7","mp2_8","mp3_3","mp3_4","mp3_5","mp3_6","mp3_7","mp3_8","mp3_9","mp3_10","le1_1","le1_2","le1_3","le1_4","le1_5","le1_6","le1_7","le1_8","le2_1","le2_2","le2_3","le2_4","le2_5","le2_6","le2_7","le2_8","le3_1","le3_2","le3_3","le3_4","le3_5","le3_8","le3_9","le3_10","px1_1","px1_2","px1_3","px1_4","px1_5","px1_6","px1_7","px1_8","px2_1","px2_2","px2_3","px2_4","px2_5","px2_7","px2_8","px2_9","px3_1","px3_2","px3_3","px3_4","px3_8","px3_9","px3_10","id","ctrl_vs_sl1_log2FC","ctrl_vs_sl1_padj","ctrl_vs_sl2_log2FC","ctrl_vs_sl2_padj","ctrl_vs_sl3_log2FC","ctrl_vs_sl3_padj","ctrl_vs_px1_log2FC","ctrl_vs_px1_padj","ctrl_vs_px2_log2FC","ctrl_vs_px2_padj","ctrl_vs_px3_log2FC","ctrl_vs_px3_padj","ctrl_vs_mp1_log2FC","ctrl_vs_mp1_padj","ctrl_vs_mp2_log2FC","ctrl_vs_mp2_padj","ctrl_vs_mp3_log2FC","ctrl_vs_mp3_padj","ctrl_vs_le1_log2FC","ctrl_vs_le1_padj","ctrl_vs_le2_log2FC","ctrl_vs_le2_padj","ctrl_vs_le3_log2FC","ctrl_vs_le3_padj"
"214","115.00385_6.4226","7105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7105",1521.70886615516,831.588194199835,368.167911494873,218.364426697831,518.698256880734,1657.95969498911,139.978308823529,1704.30843507214,2054.07052759248,2442.89762329174,3104.43712189471,2808.81690762609,3072.46470588235,2675.0871352478,2425.32883413887,3384.77685668862,2827.31722689076,5456.94967177243,3792.04085650997,5246.99134948097,5572.82848707665,4500.23971937399,5050.31833910035,6894.86350928204,20829.9607843137,4949.5662838128,4457.41205305652,6457.80810965163,5832.97978723404,5635.15627214741,3440.84517203108,1267.03784602076,1298.0007573845,1368.35660334173,2492.02579656863,1327.1596804076,8026.67622701254,10279.6710370895,2533.89786330287,1421.35121107266,541.775803125678,1697.67130444992,1959.10441723158,1151.21207131501,967.158349328215,2979.22019567581,4993.34426532119,2407.90291819853,2278.81486789631,4287.60502673797,2101.32029353981,2592.67051455238,4550.80118411001,351.16626746507,4385.50242214533,543.395021390374,1402.34901960784,1335.20357665055,2774.27779041984,2750.49083189761,4168.44339283575,2156.09777577058,1968.94393783714,2431.36950371331,3066.20078141958,2665.80359218786,2233.40555625235,1991.29779411765,2943.26054725169,290.19601753745,1181.36636270229,245.712521181312,250.283256555634,664.614124622181,2765.49523809524,1919.78343803541,912.772491349481,832.786887254902,2228.34047564338,1573.40614867994,3222.03028046662,6255.35164597949,1644.86151960784,2141.84001164822,1720.13425408186,1026.81583969466,1811.30338941422,793.657227784731,2584.28888334995,2650.92978221823,2032.58328646946,2736.6890236507,3034.68602127198,2195.63266343006,4376.97929815703,614.584447863652,5356.77497116494,3399.66861488185,4213.28843210147,3016.38737745098,1329.12288551784,1753.23083614222,"7105",1.65807597152561,0.00170549523876968,2.4987341085535,0.000177166956154425,3.08280072521774,0.0662376707024046,1.4784203899984,0.142223213620655,1.55163459751847,0.0114349793669328,1.6922797647473,0.0738805966509636,2.03833354821345,0.178641862886679,1.17444043998522,0.176591927320322,1.72153801348477,0.0256464310889373,1.29660928317484,0.0543051483529702,1.27139060202815,0.0307293405674196,0.49644418768243,0.519904804594992
"215","115.04345_1.2811","4837",1,1,"0.069","0.069",-48.002,0.849,0.857,7.821,"C3H5FN4","[M - H]-","C3H4FN4-","SZBIFAOSUUTLOX","InChI=1S/C3H5FN4/c4-1-2(5)8-3(6)7-1/h5H2,(H3,6,7,8)","5-fluoro-1H-imidazole-2,4-diamine","C1(=C(NC(=N1)N)F)N",-0.2,"69332605","PUBCHEM:(69332605)",2,115.043,77,1.281,759998789939075712,759998048750902528,NA,1,"C3H5FN4","[M - H]-","C3H4FN4-","Alkaloids",0.802,"Histidine alkaloids",0.329,"Imidazole alkaloids",0.325,"Organoheterocyclic compounds",0.992,"Azoles",0.628,NA,NA,NA,NA,"Azoles",0.628,"Organic compounds; Organoheterocyclic compounds; Organohalogen compounds; Organonitrogen compounds; Azoles; Organofluorides; Amines; Primary amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities",115.043,77,1.281,759998789939075712,759998048750902528,NA,"4837",18566.3043478261,19323.1695432664,18592.7560712358,23566.5011037528,14232.6303291959,24502.1568627451,17390.9375,42569.795227525,15402.9393571862,15122.2162804516,24811.312266701,25015.4364860391,16160.8470588235,28827.6487957388,13601.5743251208,33440.4315239609,25034.1281512605,28219.1575492341,23469.0333497416,17547.7162629758,21636.6945187166,16758.3691311387,20941.0899653979,24555.608924178,24081.9411764706,29739.568484328,46859.467704729,26611.6322101656,39100.3116395494,18390.4222773447,15194.6964483907,32959.6069420415,53192.1572835143,34902.8673609522,34591.1182598039,23695.0416859657,45297.6220923152,34470.6927710843,42828.9200669327,27731.124567474,33980.3266767962,39328.2153340378,35064.047124426,29008.216556893,49756.1025177825,34620.0241575069,48493.560177209,41534.853515625,53090.7452642074,45369.6935828877,48757.7372009708,53195.8934053788,60970.949197861,17678.6444757544,36309.4382929642,23904.2657754011,16475.9803921569,16685.2418175683,15110.3396290818,10604.6818853064,26735.7451779082,16363.5864288134,17671.1347290008,9128.45850524579,16155.9490991969,16828.8159730295,21262.8778377022,11779.6507352941,23688.1515188042,9845.86201437096,18800.946570768,17624.730694747,17815.4063312072,10583.7863287608,11770.1008403361,10418.3369503141,14833.1487889273,19092.7328431373,21066.6974954044,15882.4027327466,31118.0292876644,51058.6395035078,24854.7058823529,36430.1817122889,44956.5348915231,19040.6746744499,25087.6531990667,25632.1889862328,14017.744890329,20699.3034351145,12756.4773366325,16749.5312310491,14672.9015628392,16093.5920740657,35500.9675586973,18740.7823411055,32270.678200692,20728.6393916541,16696.2759676361,27474.0349264706,27439.9563461748,23261.8815918234,"4837",-0.0522843049091729,0.911451852346169,-0.00470881900213954,0.988428314818783,0.35458982017661,0.382376169720657,0.474935719209514,0.306258413880145,-0.195216457146239,0.654106490866971,0.0912427038474334,0.844018047490614,0.756355622431919,0.0263597180113631,0.737326490902414,0.0186853275642694,0.997655216496918,0.012762077256876,-0.316333702952133,0.378723839463663,-0.487504690682852,0.191112454542118,-0.536836734335512,0.133264953257385
"216","116.00696_1.2795","4759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4759",170373.145780051,164352.230832453,137256.389638424,225905.707051032,142971.565029682,206730.82788671,154462.316176471,322093.440621532,158897.841115828,124428.43731432,210736.75505213,196711.439134753,135696.117647059,231016.767021769,148197.760226335,270879.13354531,185560.399159664,234042.019564938,243203.507260645,161618.339100346,173550.267379679,166661.888828926,173337.197231834,178508.10221427,200412.745098039,245415.612924002,338369.290657439,207488.789263278,305705.006257822,151824.385778408,170525.632630411,294503.184472318,461846.78111588,304263.864728771,312000.37377451,187701.123205188,353435.866520521,315956.130403969,362220.974385378,257006.228373702,251654.6288257,336325.431489961,301709.550623223,226750.953895072,482807.762221971,362292.982244232,421980.156288457,380613.505284926,514941.911764706,385190.251336898,394700.79163296,443753.598182488,503904.723707665,149110.291182341,368315.219146482,224245.213903743,146069.019607843,135921.8029468,143912.623734213,100697.182500615,220291.08062777,144446.979789997,131957.635499615,71823.5612401273,127264.016713697,124999.877935364,187884.572933651,121341.544117647,206923.878977821,93039.5475581537,174846.609298741,132831.548051319,150008.5459485,85127.0018600326,126696.044817927,98720.5711022273,138131.314878893,151596.078431373,167984.099264706,165252.147985178,237200.78183172,376464.133837021,210978.553921569,265715.497961561,390540.197942295,157809.418500225,201372.467149699,188126.157697121,157100.9222333,183983.15559048,123626.403104263,140563.474833232,129303.207076188,138854.239584509,336790.229739965,176187.613918807,275423.737024221,154364.492207139,158091.695823311,203674.178921569,207570.593692022,201324.388387518,"4759",-0.0457566152019228,0.905715183433581,-0.00727264210418543,0.979380334277446,0.28040788124403,0.372896047167021,0.395841219428069,0.322084830842102,-0.124277525294486,0.725548779296553,0.0457922042386108,0.922580709299856,0.76602505869527,0.0168164460217269,0.792825522217203,0.0173272816598035,1.04300743472063,0.00881537889347163,-0.288912897439,0.343014845761714,-0.459881930462785,0.153210379223487,-0.536107401063272,0.0708297281166284
"217","116.05072_6.4305","7111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7111",1.04012909511631,1.00275918750734,0.921802482460874,1.10901181664719,0.921802482460874,0.979302832244009,1.01286764705882,0.947891231964484,169.152656155246,171.114474153298,467.97410863689,261.276525769783,441.038823529412,849.599762621584,143.767935871744,184.465489439019,780.39243697479,2354.71115973742,1498.73898597096,2638.27162629758,1979.08199643494,859.857355639503,2375.3615916955,4987.52974726012,17070.1960784314,862.209129454701,2031.20080738178,2832.85117075957,2793.03210262829,2989.07412000945,2687.27164261931,0.923496972318339,1.07807371875789,0.977397573815518,1.04662990196078,513.755181797128,1882.63366216052,4598.10996928892,196.555721457073,0.953287197231834,0.926904710223573,1.00275918750734,378.747736715504,0.969850102203043,0.964265552670204,117.29132141563,415.358798917056,0.981215533088235,1.06436939182453,2097.21796791444,0.98699872876459,1.04881493307135,434.528113063407,1.00275918750734,0.985063437139562,0.913422459893048,1.08039215686275,0.960578112698234,872.60996700421,347.673812453852,1104.01335809273,0.964265552670204,135.467730541998,357.708316633267,971.396136314304,0.992850499883748,1.07117772482127,1.01286764705882,1.02947203471553,1.04012909511631,1.09690470074493,1.03370854514645,1.00879990550437,0.992850499883748,173.58506442577,0.975499714448886,0.953287197231834,1.10171568627451,0.981215533088235,0.988941639647985,580.177426160338,5213.7148407987,1.10171568627451,182.648316831683,110.600525609483,129.334693533902,1.04881493307135,366.418448060075,990.608592971087,267.585715087562,230.250573613767,303.08675560946,403.388929889299,240.969961612284,1233.31633425903,96.5039099301692,2074.54359861592,1057.36456762192,1694.84009403018,175.310508578431,0.932063734584743,197.331330868762,"7111",8.40419333991421,0.0399129609224264,11.1045844587765,0.011837941081206,12.1366112397479,0.150171453313876,9.61427636027784,0.472664253401745,8.99024325068891,0.0298233440547805,9.57522423251071,0.141791312553084,9.82446177210325,0.309563202066675,6.85120898504759,0.234335699290638,8.32103809364866,0.405067362975428,8.27826796336548,0.17840868444519,7.39466662668474,0.337847394038342,4.5085775500245,0.46761022423151
"218","1165.57718_19.579","12112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12112",1.04012909511631,1.00275918750734,0.921802482460874,1.10901181664719,0.921802482460874,0.979302832244009,1.01286764705882,0.947891231964484,432.255991510006,189.991871657754,470.832301454499,1599.51754773204,1389.74823529412,799.361527327466,902.979423552988,653.581983874631,1531.69957983193,678.71086368902,2512.96277381245,6232.39446366782,1623.22782976827,1546.78456556935,2170.53633217993,11327.4804294341,10836.3333333333,2070.95207170459,4108.69959630911,5484.25939463164,6564.10644555695,4709.0779588944,4844.67208657048,0.923496972318339,1.07807371875789,0.977397573815518,1.04662990196078,170.493538675313,212.39436122275,2603.71255610678,1.0993049298494,0.953287197231834,0.926904710223573,1.00275918750734,0.933796195057949,0.969850102203043,0.964265552670204,1.03158594033096,1.0510091065715,0.981215533088235,1.06436939182453,0.913422459893048,0.98699872876459,1.04881493307135,1.08740769034887,1.00275918750734,0.985063437139562,0.913422459893048,1.08039215686275,0.960578112698234,1427.46552508818,1.0510091065715,1.02318198155026,299.211600993564,472.875616491138,1575.60798066722,4106.18786629043,1180.49924436178,1557.49241189013,688.446139705882,1722.30671407907,2055.29509194982,1246.08374004624,3404.00223916727,3064.73411292228,4462.86299697745,2465.97966386555,7477.20531125071,352.906920415225,1.10171568627451,1803.47414981618,0.988941639647985,1.05987838173244,0.921802482460874,243.589338235294,0.994816540477577,339.346863117871,0.958744948361024,1.04881493307135,190.050175219024,188.819130109671,0.958744948361024,0.960578112698234,166.252304426925,147.47053939657,0.964265552670204,1.07807371875789,1.01082968398627,0.985063437139562,1.07346656611362,189.000349879729,169.344718137255,566.135512386773,0.928618027617701,"12112",9.66412384706668,0.0220523276092539,11.7652907412819,0.0791403848974236,12.4413014092982,0.0075044621435705,6.21356813492757,0.369400875541779,6.45575773353458,0.0898493276449288,7.06303659412675,0.276951477480984,8.55842875915352,0.445250171000761,-0.0186839575607965,0.730045164249142,0.0242445883665197,0.667505310051433,8.11795571605342,0.278841358104561,10.7983365169428,0.00809330130363895,11.5030355377399,0.0301410079301621
"219","1166.58051_19.5815","12109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12109",1.04012909511631,1.00275918750734,0.921802482460874,1.10901181664719,0.921802482460874,0.979302832244009,1.01286764705882,0.947891231964484,471.514323832626,1.01491384432561,801.723085339168,947.268789316852,1197.25647058824,367.787395785086,1115.51031474714,218.895168067227,1378.71848739496,951.118625305702,2033.70262121585,4534.68858131488,1224.55698529412,1384.54732865623,1485.74740484429,7876.70582643704,7589.75490196078,1861.93167668527,2912.83258362168,4227.81576242147,4565.26602002503,4029.14682258446,3037.99139844617,0.923496972318339,1.07807371875789,0.977397573815518,1.04662990196078,0.988941639647985,394.937017415662,1656.44944483818,1.0993049298494,0.953287197231834,228.667392012155,1.00275918750734,169.017111305489,0.969850102203043,0.964265552670204,1.03158594033096,1.0510091065715,0.981215533088235,1.06436939182453,0.913422459893048,0.98699872876459,1.04881493307135,1.08740769034887,1.00275918750734,0.985063437139562,0.913422459893048,1.08039215686275,0.960578112698234,715.481869382182,1.0510091065715,1.02318198155026,239.716416393813,390.16900205497,1286.66261935636,2620.35961580204,978.454167635434,865.190248338141,303.657720588235,1194.18756027001,1471.78266958957,1072.77279732854,2825.12545388526,1898.56142215923,3522.63357358754,1554.03607843137,5773.00731010851,0.953287197231834,221.995710784314,1073.44979319853,0.988941639647985,1.05987838173244,0.921802482460874,1.10171568627451,0.994816540477577,0.955099530306419,0.958744948361024,1.04881493307135,188.660607008761,1.06436939182453,0.958744948361024,0.960578112698234,1.0358399029715,0.926904710223573,0.964265552670204,1.07807371875789,1.01082968398627,0.985063437139562,1.07346656611362,0.933796195057949,1.04662990196078,367.419524173306,0.928618027617701,"12109",9.33386825494277,0.0339221668381394,11.3607949098364,0.0542662991046859,11.9889844389625,0.00535363482179519,0.0170333284215324,0.805623179705112,4.62379348572828,0.499772826646955,5.74888192251205,0.520408312620771,8.01834366340511,0.414515768154301,5.66865376366178,0.31381464426612,0.0242445883665197,0.667505310051433,7.41083341614166,0.216534028337017,10.2692118311667,0.00585948528526432,11.0538187863174,0.0411534846548691
"220","1167.58169_19.5795","12143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12143",1.04012909511631,1.00275918750734,0.921802482460874,1.10901181664719,0.921802482460874,0.979302832244009,1.01286764705882,0.947891231964484,178.164463311098,1.01491384432561,1.0993049298494,175.975206930802,429.616235294118,182.459732515053,178.602463751031,158.570491710198,287.831092436975,1.0993049298494,410.629257937485,2092.07093425606,330.735049019608,505.424301133297,811.046885813149,3806.07162827108,3481.02352941176,157.131998711894,1557.38529411765,1579.33403769275,1537.07622027534,1299.33427828963,1600.04039955605,0.923496972318339,1.07807371875789,0.977397573815518,1.04662990196078,0.988941639647985,1.04012909511631,906.911115048429,1.0993049298494,0.953287197231834,0.926904710223573,1.00275918750734,0.933796195057949,0.969850102203043,0.964265552670204,1.03158594033096,1.0510091065715,0.981215533088235,1.06436939182453,0.913422459893048,0.98699872876459,1.04881493307135,1.08740769034887,1.00275918750734,0.985063437139562,0.913422459893048,1.08039215686275,0.960578112698234,213.488206849471,1.0510091065715,1.02318198155026,0.964265552670204,1.09690470074493,273.541653896027,1259.66350119384,168.883870030225,459.963715038254,1.01286764705882,438.143297974928,408.978760199732,244.609748266119,1023.78494311305,948.77631112686,1676.92449430365,471.186801120448,2745.05619645917,0.953287197231834,1.10171568627451,582.351418887868,0.988941639647985,1.05987838173244,0.921802482460874,1.10171568627451,0.994816540477577,0.955099530306419,0.958744948361024,1.04881493307135,1.0688986232791,1.06436939182453,0.958744948361024,0.960578112698234,1.0358399029715,0.926904710223573,0.964265552670204,1.07807371875789,1.01082968398627,0.985063437139562,1.07346656611362,0.933796195057949,1.04662990196078,191.911922950999,0.928618027617701,"12143",7.36205658297745,0.0599833965453104,10.0209544924868,0.131015903400555,10.6569810796669,0.0164654052121272,0.0170333284215324,0.805623179705112,0.0220303425043908,0.71946679298164,4.83286909312108,0.520408312620771,6.84781982319256,0.481531285134695,-0.0186839575607965,0.730045164249142,0.0242445883665197,0.667505310051433,4.79681157365492,0.484118414273052,8.68001876717139,0.0500778323547003,9.87471761814651,0.0558044083255734
"221","117.00778_1.2789","4724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4724",33138.5129704056,32068.2388164847,26953.504587156,43739.4260485651,27985.9233675121,39896.7973856209,29839.0808823529,59944.641509434,28920.6500909642,23180.6322043969,41124.9974256661,36476.9175587683,25679.6705882353,44274.9172070403,28743.5193917246,51586.3269361799,34864.5798319328,43499.4960741408,47221.8391582574,30489.4117647059,32921.2678253119,33608.9185105235,34484.0138408304,33065.5457392082,38040.6078431373,45480.2710390726,65004.3362168397,39361.4134780126,61611.3166458073,28559.1253248287,32901.3046614872,56748.8889489619,86439.9507700076,59132.5532158389,60589.4050245098,36126.0380963409,70572.7591036415,62364.0101582802,71454.8204402111,51048.5294117647,48875.685370089,65670.6991898556,57923.3779794446,46009.6888485124,94179.8165292989,68982.1518299311,80643.9287472311,75131.6733685662,96655.3844715852,73841.071657754,76837.8510343234,90281.9894387818,97964.5588235294,28057.2020664553,72037.6891580161,44218.7812834225,28435.9215686274,24273.8089078844,27198.6113323472,19086.3253753384,41602.5793698335,26719.7984644914,24197.7176984331,13883.4722385948,24739.0867158672,22428.4927923739,35691.6417910448,22404.6323529412,38111.0547251688,17328.5507246377,33016.8314924223,24602.2633744856,28417.8933380581,16004.750058126,25004.287394958,18456.4545973729,26987.5605536332,28754.7794117647,29956.5102251838,30993.4309865679,46072.9132539092,76905.9811117107,42041.4705882353,49313.0559114735,74469.1103779915,28963.6848899865,37537.0864546236,35124.0087609512,29770.411889332,33584.8355410867,23591.7984478686,26952.5542753184,24813.239092685,25707.3196341876,63379.9539257763,34257.0179902947,54148.9371395617,29799.4318753142,29489.28383993,40420.8468137255,40777.7883880825,40515.6045449603,"4724",-0.0683224092185028,0.855320657473035,-0.0168613544349984,0.949013040055322,0.275681046511705,0.385385998934674,0.396023972560388,0.336737509148961,-0.159039000149255,0.681601726519103,0.0687571400886464,0.861990588188095,0.778101173629518,0.0126542739776442,0.806211969573365,0.0131943254771329,1.05703208193232,0.00861185330406593,-0.316528442707812,0.287803104139425,-0.499852913120449,0.107618487905354,-0.566841379793185,0.04739180638068
"222","1176.65939_19.5815","12122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12122",1.04012909511631,1.00275918750734,0.921802482460874,1.10901181664719,0.921802482460874,0.979302832244009,1.01286764705882,0.947891231964484,1.0358399029715,1.01491384432561,1.0993049298494,234.979213111136,1.05764705882353,0.988941639647985,168.937392431923,0.969850102203043,211.529411764706,198.644400823787,902.291317991632,1656.9446366782,419.317997994652,339.684214786832,237.23044982699,3383.91763587564,3636.6,572.880898454272,1150.55409457901,1367.65059965734,1729.47797246558,1817.85742971888,896.705105438402,0.923496972318339,1.07807371875789,0.977397573815518,1.04662990196078,0.988941639647985,1.04012909511631,495.219873612095,1.0993049298494,0.953287197231834,0.926904710223573,1.00275918750734,0.933796195057949,0.969850102203043,0.964265552670204,1.03158594033096,1.0510091065715,0.981215533088235,1.06436939182453,0.913422459893048,0.98699872876459,1.04881493307135,1.08740769034887,1.00275918750734,0.985063437139562,0.913422459893048,1.08039215686275,0.960578112698234,170.149226305609,1.0510091065715,1.02318198155026,0.964265552670204,1.09690470074493,175.58212896381,1185.51112437595,286.139514066496,1.07117772482127,1.01286764705882,175.113193105111,940.692753623188,474.301592602106,1038.87708787219,692.944655090952,1346.30527784236,233.775254901961,2360.7093089663,0.953287197231834,1.10171568627451,217.044875919118,0.988941639647985,1.05987838173244,0.921802482460874,1.10171568627451,0.994816540477577,0.955099530306419,0.958744948361024,1.04881493307135,1.0688986232791,1.06436939182453,0.958744948361024,0.960578112698234,1.0358399029715,0.926904710223573,0.964265552670204,1.07807371875789,1.01082968398627,0.985063437139562,1.07346656611362,0.933796195057949,1.04662990196078,0.932063734584743,0.928618027617701,"12122",5.69143922299545,0.379224287740809,9.85510891235171,0.120601280683159,10.6518762986198,0.0184369428100194,0.0170333284215324,0.805623179705112,0.0220303425043908,0.71946679298164,-0.00690486585028338,0.922580709299856,5.98428428504003,0.481531285134695,-0.0186839575607965,0.730045164249142,0.0242445883665197,0.667505310051433,4.48121885501289,0.484118414273052,8.67318848550439,0.081805875572109,9.53613779607421,0.0812910691855306
"223","118.02264_1.0015","4858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4858",13625.6911460236,10879.9371844546,11734.5456017269,11888.6066744579,11365.8246087426,12907.211328976,11374.5036764706,16171.0244173141,11176.7125530625,10220.1824123589,12839.881580641,19209.2914689328,12554.2705882353,13133.1449745252,12675.3383237062,15798.8581648876,13579.4327731092,16390.6365040546,16069.9292394782,12279.3252595156,13729.8813502674,13200.2115488397,15102.0415224914,13677.0252739879,18301.8431372549,13879.6876341778,15879.2226066897,13120.4711593375,14515.6433041302,13316.1587526577,12910.2785793563,14341.9079801038,24224.3164604898,17593.1563286793,16170.4319852941,11620.0642658638,13084.8240165631,16443.4384597212,20557.0021881838,11534.7750865052,15914.9538745387,18992.259011389,26921.3443035207,11492.7237111061,24039.1402280682,17031.4838748641,32045.267659365,15042.0341222426,31409.5407527418,17126.6711229947,21190.8627065758,32628.6325678497,26761.1032594856,10328.4196313256,24518.2289504037,12386.0085561497,13407.6666666667,11200.3407940614,11573.2569120491,9406.53150381491,11531.2609320714,12217.2445523315,9482.74113793989,8678.42862194978,12355.6397872802,7107.81672866775,13207.6213470463,6406.38786764706,11540.381509161,8896.22415052978,12000.1374261495,9234.11843379327,8709.97838412473,8151.30260404557,14459.0425770308,7898.62118789263,10486.1591695502,9994.76470588235,7817.34415211397,12411.2175775822,17413.801811864,17117.8720992984,18101.1887254902,17210.3261502621,22998.7966897786,11629.5762236192,15029.5179909124,17861.2959949937,15284.3444666002,15733.0046026044,11488.5142278709,14864.302607641,16823.3204905578,12072.604719431,19502.3535723302,14272.9151378861,14017.452710496,14888.981271996,13119.8365405642,14998.206495098,14940.9816653934,14895.0331629879,"4858",0.106540904502382,0.617694331110274,0.190154100321142,0.107759642364087,0.220888901552675,0.105337125101939,0.400338919677956,0.0893649992845743,0.306785699713029,0.0669345889604095,0.209664569823056,0.05992079186806,0.4233711562097,0.0888828450504991,0.660428247449791,0.082590300622946,0.840763716290357,0.0371615065708156,-0.132054513581395,0.306758384402357,-0.317698450953498,0.0969202062728229,-0.380976464981126,0.0302772368956498
